review_id,review_text,hotel_name,prefecture,overall_score,service_score,location_score,room_score,amenities_score,bathroom_score,food_score
voteans_21129280,結婚式を終えて、慰安旅行としてゆっくりできる宿を探し、たどり着きました！入った瞬間から本当に親切にして頂いて、山形のことを分からない私たちですが、出来るだけ要望に沿うように頑張ってくださり、お部屋も綺麗すぎるぐらい、綺麗。お料理もとっても美味しくて、癒された2日間でした！遠方ですから頻繁には来れませんが、、、必ずまた来たいと思いました！！全ての空間に大満足です！,悠湯の郷ゆさ＆おふろｃａｆｅ　ｙｕｓａ,yamagata,5,5,5,5,5,5,5
voteans_21107415,お部屋は、冬月。露天風呂付きで広々した部屋でした。山形牛のすき焼きも大変美味しく頂きました。また、再訪したいです。ありがとうございました。,悠湯の郷ゆさ＆おふろｃａｆｅ　ｙｕｓａ,yamagata,5,5,4,5,4,5,4
voteans_21102337,家族の誕生日祝いでお世話になりました。部屋おまかせで予約しましたが、とても良いお部屋を準備いただき、誕生日プレゼントまで！家族も大変喜んでおり、良い思い出になりました。6歳と2歳になる子供を連れての宿泊でしたが、ボールプールのエリアには助けられました。夕食会場からも近いため、食事中にグズったときのリフレッシュとしても使わせてもらいました。素敵な時間をありがとうございました、またよろしくお願いします。,悠湯の郷ゆさ＆おふろｃａｆｅ　ｙｕｓａ,yamagata,5,5,5,5,5,5,5
voteans_21093755,カフェの利用、サウナ、露天風呂、最上階大浴場、全てＳランクと感じました。今回、利用させてもらいました露天風呂付のお部屋は、本当に過ごしやすく、最高でした！本当にありがとうございました！,悠湯の郷ゆさ＆おふろｃａｆｅ　ｙｕｓａ,yamagata,5,5,5,5,5,5,5
voteans_21086850,蔵王の紅葉を見るために近くの温泉宿を予約しました。ホテルもリニューアルしてて室内は綺麗でした。食事もお酒も美味しく頂きました。ただ、ツイン部屋でしたがちょっと狭いかな。,悠湯の郷ゆさ＆おふろｃａｆｅ　ｙｕｓａ,yamagata,5,5,4,4,4,4,5
voteans_21084044,旦那と1歳4ヶ月の息子と宿泊しました。館内は靴を履かずに歩けるので子供も歩けて楽しんでいました。とにかくオシャレでご飯もおいしく、朝食のバイキングが苦手な私もおいしすぎてついついおかわりしちゃいました！そしてスタッフさんがいい方ばかりでとても気持ちよく過ごせました。お見送りまでしていただき感動していたところ車が見えなくなるまで手を振ってくださっていて更に感動！！リピート確定です！,悠湯の郷ゆさ＆おふろｃａｆｅ　ｙｕｓａ,yamagata,5,5,5,5,5,3,5
voteans_21073005,２歳の子供と家族で宿泊しました。露天風呂付きのお部屋にグレードアップしていただけたので、ゆっくりとお部屋でお風呂を楽しむことができました。マイクロバブルが気持ち良かったです。洋室のベッドもありましたが、和室にお布団も敷いていただいたので、子供とゆっくり寝れました。夕食のすき焼きもとても美味しく、量も十分すぎるほどでした。スタッフさん方が皆さん優しく、安心して気持ちよく過ごすことができました。また是非利用したいです。家族やお友達にもおすすめしたいお宿です。,悠湯の郷ゆさ＆おふろｃａｆｅ　ｙｕｓａ,yamagata,5,5,5,5,5,4,5
voteans_21066593,前回の宿泊がとても良かったため、今回は両親や兄弟夫婦も誘い６人が３部屋でお泊りしました。お風呂カフェを午前中の早い時間から利用したかったのですが、他の行事等の関係で午後２時半頃に伺ったところ、待たずにチェックインして部屋に入ることができ大変有難かったです。また、部屋も３部屋を並びで良い場所に配置してもらい、各部屋の行き来が楽で、また窓から眺める蔵王山の景色も綺麗に見ることができて良かったです。お風呂カフェや夕・朝食の食事、スタッフの皆さんの丁寧で的確な対応など、いずれの点でも申し分なく大変気持ち良く過ごすことができ、今回も大満足でした。両親や兄弟にもすごく喜んでもらい、また来ようとの話になりました。また伺いますので、次回もよろしくお願いします。,悠湯の郷ゆさ＆おふろｃａｆｅ　ｙｕｓａ,yamagata,5,5,5,5,4,5,5
voteans_21293997,サービスがよかったです。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,5,5,5,5
voteans_21270063,いつもは、部屋食は、好まないのですが、この宿は、格別です。部屋食の夕食は、とても美味しいです。多彩なメニューで、この料理は必要ないというものがありません。客室係の方の接客も明るく丁寧で、好感が持てます。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,4,5,4,5,5
voteans_21252135,千葉から旅行でこちらに宿泊しました。スタッフの方は親切で過ごしやすかったです。お部屋も広く、雪景色が綺麗に見えて癒されました。ただ、近くにコンビニなど買い物出来るところが見当たらなかったのと、夜に食事ができるところがお寿司屋さんしかないとのことで少し残念でした。20:30から開く館内の居酒屋さんで夕食を取りました。リーズナブルで美味しかったです。大浴場は時間よっては人が多く、露天風呂はそこまで広くないので順番待ちでしたが雪が降る中で入る露天風呂は最高でした。朝ごはんもおかずの種類が多く、美味しかったです。次は夕食付きで宿泊したいです。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,3,5,5,3,4
voteans_21236922,スタッフさんの対応がとても良く、チェックインから始まり夕食の時も、とても気持ち良く過ごせました。夕方にハッピーアワーもやっていて、入浴後にビールを美味しくいただきました。ロビーにちょっとしたおつまみお菓子があったのも嬉しかったです。建物は古いのですが、気にならなかったです。お湯はさっぱりした感じで、4回も入りましたが疲れずすっきりと気持ちよかったです。男女入れ替えがあればより楽しめたかと思います。瀬見温泉街はあまり見るところがなく、休憩処もないので少しさみしい感じでした。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,5,3,4,4,4,4
voteans_21225777,娘の誕生日サプライズに利用させて頂きました。当方のわがままを快く受けて頂きありがとうございました。娘の久々の帰省もあり、楽しく過ごさせて頂きました。また、客室を担当してくた方も終始笑顔で対応して頂き、気持ちよく食事も堪能しました。機会がありましたら、また利用させて頂きます。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,5,5,5,5
voteans_21201620,1月4日に宿泊しました。マッサージチェア付きの部屋で、風呂上がりのマッサージはとても気持ちよかったです。シミュレーションゴルフは初体験で、難しかったですが、楽しめました。夕食時の仲居さんが、朝食の時も声をかけてくれて、嬉しく思いました。また利用したいと思います。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,5,4,4,4,4,4
voteans_21171296,12月20日に宿泊しました。妻と義母が約50年前に宿泊したと聞いて利用しました。非常に満足して帰りました。応対も良くありがとうございました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,5,5,5,5
voteans_21145928,食事は夕食朝食共にとても美味しく係の方も親切でした。お風呂の湯加減もとてもよかったです。又来たくなる宿です。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,4,4,5,5,5
voteans_21138403,舟形のマッシュルーム食べたくてリピート。何回もマッサージチェア利用し、温泉効果長く感じホカホカできました。夕食時のスタッフ、外国の方増えましたが説明不足を感じました。隣席への説明聞こえ「あ、そうだったの？」と。ご飯みそ汁漬物がセルフバイキングなのは、ゆっくり飲む私達に丁度良かった。デザートとお茶の提供時、テーブルに置いてから配膳しているのだから、湯呑み茶碗をわしづかみで出す事はしないで欲しい。飲む気がしません。夫と「今までこんなこと無かったのにね」と驚きました。とはいえ、とても気に入ってるホテルなので、また予約します。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,4,5,5,5,4,4
voteans_21120772,総合的に良かったです。特に心に残ったのは、夕食時に流れているBGMが私の世代にドンピシャ。BGM効果は１人の食事が心地よく、豊かで楽しい時間となりました。接客係りの人にタイトルを聞いた所、今はわかりませんとの返事。ところが翌日の朝食中、私の所までタイトルを教えに来てくれたのです。思いも寄らなかった事だったので人間味のある暖かい接客がとても嬉しかったです。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,4,3,4,4,3,4
voteans_21096435,以前夫がお世話になり、大変満足したようで今回は夫婦で伺いました。当日は寒さに加えて道中雪が降り出した為、宿でゆっくりをメインに利用しました。予定よりもかなり早く到着しましたが、スムーズにチェックインできて、窓から見える雪景色もとても奇麗でした！部屋入室時の臭いは気になりましたが、後に馴れなのか気にならなくなりました。夫が大絶賛していた、料理と接客（食事処）ですが、目のあたりにして納得です。好き嫌いが多い私が完食でした笑　　とても気持ちよく美味しい食事がとれて、夫婦で素敵な時間を過ごせました♪時季的に乾燥がひどくて、貸し出しコーナーへ加湿器を借りにいきましたが、考えることは皆同じですね。全機なくなっており残念でした。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,4,3,4,4,3,5
voteans_21076705,川の近くの立派な温泉宿で雰囲気はとてもよい場所です。寒い日でしたので暖かくて広いお部屋で清潔感もあって満足しました。しかし、温泉からあがったあとは部屋が暑すぎて室温調節の仕方がわかりませんでした。また、お水が置いてあることに気が付きませんでした。備え付けのものを教えていただけるとよかったです。温泉はかけ流しということでとてもよかったですが、冷水機が階段を上がったところまでなかったのがややマイナス。朝食はおすすめの料理が記載された紙が事前に部屋においてので選びやすくどれもとてもおいしくいただきました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,4,5,4,5,4,5
voteans_21063007,子供連れで５人での宿泊です。直前割引プランとて、安さが魅力と予約しました。割当られた部屋は清潔感は感じられるものの西館で、建物が変わった瞬間のカビ臭、部屋を開けた瞬間のカビ臭、部屋の砂壁のカビあと（多分）が、一番嫌でした。小さい子供がいたので、室内風呂を一時利用しましたが、ゴソゴソするものあり。。部屋は『不満』とさせてもらいました。おそらく西館以外はわりと新めで高評価なんだと思います。温泉と朝食会場への動線で、階段が多いため設備は普通としました。足腰の悪いお年寄りや小さな子供連れは、手を差し伸べてあげないと、転んだ際に危ないと思いましたし、少し不便。歴史ある温泉宿であることは感じましたし、何より研修生の笑顔とサービスは気持ちがこもっていて気持ちよかったです。大変お世話になりました。,瀬見温泉　ゆめみの宿　観松館,yamagata,3,5,3,1,3,3,3
voteans_21048924,はじめて瀬見温泉に行きました。ここは、鎌倉幕府の追手から逃れ、奥州平泉に向かう源義経にゆかりのある場所です。非常に静かな場所ですので、喧騒を逃れ、静かに落ち着いて過ごしたい人からすると最高の場所だと思います。電車の音が聞こえますが、1時間に1本、しかも終電も早いのでほとんど気にならないレベルだと思います。周辺観光は、ウォーキングで源義経ゆかりの地を歩いてめぐるような感じで、土産物屋さんが軒を連ねているという感じではありません。人のいないところを静かにめぐる旅がしたい人にはいい場所だと思います。旅館の設備はちょっと古い感じはしますが、きれいにメンテナンスされている感じです。温泉も設備自体は古い感じですが、きれいに掃除されていました。髪の毛とか浮いている感じではなかったです。お湯加減は、私が行ったのは、晩秋で、内風呂が温度高め、露天風呂が温度低めでした。半身浴で露天風呂に30分以上つかっても汗がダラダラというよりは、体の芯が温まるかんじでした。また、弱めの硫黄泉であるのか、肌がつるつるになる感触があります。部屋の露天風呂からは、川と紅葉が見れます。お料理は、山形ですので山形牛のついたコースです。脂っぽくなく、しゃぶしゃぶでさっぱりいただけます。天皇陛下も皇太子の頃、行幸なされた旅館で、ホスピタリティは高いと感じました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,5,5,5,5
voteans_21035427,今回、久しぶりの女子旅で、初めて瀬見温泉にきました。スタッフの接客応対が素晴らしく終始笑顔で気持ちが良かったです。食事も山形牛の芋煮風しゃぶしゃぶ地元のマッシュルームを使用した料理など大満足でした。館内も明るく、清掃が行き届き部屋もとても良かったです。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,4,4,4,4,5
voteans_20984346,10月26日からの一泊で親族５人で利用させて頂きました。部屋は二間に仕切れる様になっていてとても広く清潔でのんびり快適に過ごせました。高齢の父母が行けるうちにと母の里帰りも兼ねて出掛けましたが、高齢が故に部屋内で備品を壊してしまうハプニングがあったのですが、とても優しく丁寧に対応して頂けて「何も気になさらずに」の言葉に救われ両親もホッとしてその先の旅行も楽しめました。懐かしい山形の郷土料理も食事メニューに入っていたりお酒も美味しくて、家族みんな大満足でした。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,5,4,5,4,5,5
voteans_20981010,義経伝説のある薬研湯の真裏の温泉旅館。評判通り夕食は豪華で特にご飯が美味しく食べ過ぎてしまった。（笑）駅までの送迎もあり、サービスも良く、リーズナブルな価格で宿泊出来、満足であった。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,4,4,4,4,4,5
voteans_20959186,嫁の誕生日に半露天風呂付きの客室に宿泊しました。ご飯も美味しく、客室係の植木さんの説明・対応も素晴らしかったです。大浴場もありとてもゆったり過ごすことができました。ありがとうございました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,5,4,4,5
voteans_20954611,３月以来の利用。延長コードの貸し出しが無くて（無くなってて？）残念で、フロントにお願いしてお借りしましたが三ツ口で合わず使えませんでした…でも一所懸命に探して出して頂き有難かったです。お風呂・食事はいつも通り良かった！レストランスタッフは、マスク下が笑顔であること直ぐに判る表情で穏やかな対応、方言が出るのもほっこりして落ち着きます。部屋の大きな窓からは対岸の電車や行き交う車を眺め、ゆったり過ごせましたが、簡単なアメニティ（化粧水や乳液）があれば良かったと思います。カラオケあったので何年ぶりかで一人挑戦し声が枯れましたが楽しめました。広い売店もゆっくり回り、名物マッシュルームスープを買い込み、無くなる前にまた来られたらいいなぁと思います。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,4,4,5,4,4,5
voteans_20954521,バイクで大阪から東北と北関東を一周する旅で山形はここの宿にしました。夕食も朝食も温泉も大変よかったです。当初は楽天トラベルで部屋だけを予約していたのですが事前に夕食を追加したいと電話でお願いしたところすぐに追加してくださいました。鮎の化粧焼き、特産マッシュルームの香味焼き、山形牛のローストビーフやしゃぶしゃぶなど絶対にここの夕食は食べたほうがいいですね。夕食時の瞳さんとおっしゃる女性スタッフにお世話になりました。朝食も素晴らしかったです。施設は古いですが、大きな洗面所などがあり、開業の頃は非常に豪華な旅館だったのではと思わせます。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,4,4,3,3,4,5
voteans_20946666,瀬見温泉の風情を感じながら、質も良いというこちらの旅館はおすすめです。古さは感じますが清潔で、食事やスタッフも良かった。ベトナムからの実習生が頑張っている姿を見て応援したくなりました。もちろん日本人スタッフさんもしっかりされていて快適な宿泊になりました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,4,4,4,5
voteans_20943710,結婚25年の旅行で使わせていただきました。部屋の温泉も良く、料理も非常においしかったです。また、デザートのプレートに記念の文字も入れていただき、びっくりしましたが非常にうれしかったです。部屋食でしたが、担当の方も感じが良く、楽しい食事になりました。記念の旅行で良い思い出になりました。ありがとうございました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,4,5,4,5,5
voteans_20938125,食事の際、ベトナムからいらっしゃったゴック・トゥさんにご担当頂きました。たどたどしい日本語でしたが、一生懸命で、笑顔での接遇に感銘を受けました。日本に来てくださって本当にありがとうございます。また利用させて頂きます。大変素晴らしい宿でした。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,4,5,4,5
voteans_20915180,秋晴れで当日予約で出発するも雨が降ったり止んだりのあいにくの天気に観光は出来ず。お部屋のグレードアップして頂きマッサージチェア付きに、角部屋で広く綺麗でゆっくりさせて頂きました。スタッフのお声掛けも柔らかくとても好感がもてました。夕食の牛しゃぶ、マッシュルーム焼きなど１つ１つが美味しい。心も体も癒されました。　前から泊まりたいと思っていたので直前割で格安で利用でき大満足です。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,4,3,5,3,3,4
voteans_20913059,まず部屋の大きな窓から望む山々と庭の木々がとても綺麗でしたリーズナブルな価格で料理も十分　お風呂も広くてとてもよかったのですが足の不自由な高齢者としてはお風呂行くエレベーターがないのが辛かったです風呂までの最後の階段の手すりが極端に低くて怖かったそれ以外はほぼ満足でした,瀬見温泉　ゆめみの宿　観松館,yamagata,4,5,4,5,5,2,5
voteans_20911571,お部屋と廊下が若干かび臭いだけで、ほかは、概ね良好です。夕食時、給仕して下さったスタッフさんは、研修生の方でしたが、とても感じが良くて、一生懸命さが伝わってきました、お陰様で、食事も、美味しかったです。食事の量もちょうど良く、ほぼ完食出来ました。朝ごはんもメニューが豊富でどれも美味しかったです。駅までの送迎も助かりました。次回は、春にお邪魔したいです。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,5,4,2,4,4,4
voteans_20896724,お部屋は訳ありなので狭いとは思ってましたが　トイレが洗浄付きでなかったし座ると冷たくて　他のトイレを使用しました。　ベトナム研修生の方が　色々おもてなししてくれて　サービスが行け届いていてとてもよかったです。　今度は　もっといい部屋に泊まって見たいと思います。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,5,3,2,3,3,4
voteans_20888054,とても楽しい旅行にして頂きました。近くにコンビニや公園もある道の駅があるので、子供連れでも楽しめました。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,5,4,4,5,4,4
voteans_20877641,コロナ禍で旅行を控えていた両親を連れて、9月23日に初めて一泊家族旅行をしました。大人はもちろん、子供の浴衣まで3サイズから選ぶことができ、部屋には子供用のアメニティグッズと年齢層に合わせたスリッパまで用意されていて、到着後から良心的なお宿だと感じました。お料理もすべて美味しくて、子供の夕食の豪華さにも驚きました。皆さんが笑顔で接してくださり、とても気持ちの良い宿泊となりました。子供が小さくても安心して宿泊できる旅館だと思います。子供達が終始笑顔で過ごすことができて大満足でした。両親も喜んでいました。ありがとうございました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,4,5,5,4,5
voteans_20875794,9月23日に316きいろい稲穂を妻と2人で利用させていただきました。　　　部屋の雰囲気も良く露天風呂も付いていて最高でした。夕食の係のベトナムの研修生の方の対応も大変良く気持ちの良い山形旅行になりました。また、必ず利よさせて頂きたいと思います。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,5,4,4,4,5,4
voteans_20869118,2023.9.21に、敬老の日のお祝いで家族で宿泊しました。このようなクチコミは書いたことがなかったのですが、書かずにはいられない、心遣いをしていただきました。事前に足腰が不自由な祖母がいることと、赤ちゃんがいることを伝えていました。お部屋もエレベーター近くにしていただき、室内にも座りやすい椅子を用意していただき、赤ちゃんの布団まであり感動しました。温泉にもベビーベッドがあり、食事会場にもベビーハイチェアーがあり赤ちゃんの初めての旅行にもぴったりでした。4世代温泉旅行で、すごく素敵な思い出ができました。本当にありがとうございました！！また必ずいきます..。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,5,5,5,5
voteans_20868466,9月16日宿泊しました。全体的に古さは感じましたが、部屋はリバービューでした。陸羽東線も近く、運が良ければ1両か2両の汽車を見ることができます。食事は、久しぶりの山形牛を堪能しました。ごはんも2種類あり、白米と炊き込みご飯でした。鮎の塩焼きも出ました。外国の女将さん(バイト？)の笑顔も良かったです。☆食事の内容は、季節により異なる場合があります。予めご了承ください。また機会がありましたら、利用したいと思います。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,3,3,4,3,3,5
voteans_20864371,従業員の態度が良くなかったです。女性の従業員がほとんど海外の方だったのですが、部屋食を用意する際に扉を閉めていかなかったりなにも言わずに並べ始めたりしていて、教育不足を感じました。また、受付にいる男性従業員に朝温泉を利用する際にタオルが欲しいと声をかけると、自分では取らずに警備員の方に顎で指示していました。他にお客様がいたのなら分からなくもないですが、私たちだけしか居なかったのでとても不快でした。ご飯は、可もなく不可もなくと言った普通のものでした。,瀬見温泉　ゆめみの宿　観松館,yamagata,2,2,2,3,2,4,3
voteans_20858484,家族４人（息子12歳と9歳）で9月16日（土）より１泊お世話になりました。場所は想像以上の山奥でした。夕食なしプランのため、暗くなってからの到着となり、道中の暗い道のりはけっこう運転がしんどかったかもしれません。建物は結構古い感じがしましたが、内装は温かみのある作りで、のんびりゆったりと過ごせました。朝食のメニューは豊富で、子供たちは喜んで食べてましたし、温泉も気持ちよく入れました。部屋のエアコンについて、設定が大・中・小となっていたのですが、小でも妻が寒いと言っていたため、夜エアコンを切ったら私と息子達は掛布団が暑く、寝苦しかったです。細かく設定のできるエアコンを新設していただけると助かります。ロビーの受付の方は、とても感じがよく、チェックイン・アウトもスムーズにできました。また、お世話になりたいなと思いました。この度は、大変ありがとうございました。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,3,3,4,4,4,4
voteans_20838701,9月11日に宿泊しました。ベトナムからの研修生の一生懸命さが、清々しく伝わってき、それをサポート、指導する日本人スタッフの方の適切さにも高く評価したいと思います。お世話になり、ありがとうございました。81歳同級生3人組。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,3,5,4,4,5
voteans_20781287,可もなく不可もなし、という感じ。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,4,4,3,4,3,3
voteans_20780839,食事が値段の割に美味しかった。牛肉ステーキが温かい状態なら最高でした。温泉も肌に優しいお湯で良かったです。,瀬見温泉　ゆめみの宿　観松館,yamagata,4,3,3,4,3,4,4
voteans_20773100,スタッフの子達が一生懸命お世話をしてくださり、大変良かったです何より笑顔が可愛くて、またリピートしたいです,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,5,5,5,5
voteans_20749175,8月12日　一泊で利用させて頂きました。金婚式と特にお伝えしてなかったと思うのですが、心に残るご対応をして頂き、大変感謝しております。なかなか孫まで揃って宿泊できる機会がない中で、観松館での一泊は父母にとっても私たちにとっても思い出に残る旅行となりました。スタッフの皆様の対応も親切丁寧で楽しい時間を過ごせました。本当にありがとうございました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,5,5,5,5,5
voteans_20743720,初めて、瀬見温泉　ゆめみの宿　観松館　に泊まりました。お部屋に露天風呂があり、そして豪華な夜ご飯で、朝ご飯も種類が豊富で、そしてどの料理も美味しかったです。また泊まってみたいと思いました。,瀬見温泉　ゆめみの宿　観松館,yamagata,5,5,4,5,4,4,5
voteans_21296396,鶴岡での常宿。コストパフォーマンスも良く、朝食バイキングは、種類も多く楽しみの一つです。,ホテルイン鶴岡,yamagata,4,4,4,3,3,3,4
voteans_21280172,高速道インター出口に程近く、車を使用される方には問題無いかと思います。御部屋は清潔に保たれて居て、普通にウォシュレットとユニットバスが設えて有り、気持ちよく利用することが出来ました。お勧めは、部屋付きのユニットバスを利用するより、面倒では有りますが１Fの大浴場の利用が良いと思います。大きくは有りませんがサウナも併設され、湯船で手足を伸ばし疲れを癒すのも良いものです。朝食は何処にでも有る普通のバイキングで、美味しく戴けました。私は最近体を悪くして移動がとても大変なのですが、健常な方からは想像も出来ない程軽量な物を持つ事も、大変苦痛を伴います。此の事は健常だった私も、今身をもって体験して居ます。そういう意味からも、ホテル様には可能な限り介助補助器具等の準備をお願いしたいと思います。車いす等は当然準備されていると思いますが、食事会場等で立ち歩き補助器具を準備されて居られるホテル様は少ないと感じます。ホテルイン鶴岡様もそうして戴ける事を今後強く期待致します。,ホテルイン鶴岡,yamagata,4,3,3,4,3,4,4
voteans_21274294,高速を降りてすぐです。寝心地も良いし朝食もいつも満足してます。また行きます。,ホテルイン鶴岡,yamagata,4,4,5,4,4,3,4
voteans_21219266,朝食、とっても美味しかったです。高速のインターからも近くて、近隣にもいろんな飲食店があるので、夕食にも困りませんでした。大浴場も良かったです。,ホテルイン鶴岡,yamagata,5,5,5,4,4,5,5
voteans_21219256,間違えて喫煙ルームを2部屋予約していまい、チェックイン時まで気が付きませんでした。当日なのに、2部屋とも禁煙ルームに変えていただく事ができました。快く対応していただき、大変ありがとうございました。,ホテルイン鶴岡,yamagata,5,5,5,4,4,5,5
voteans_21168531,いつもお世話になっていますが…急な出張、当日予約してレイトチェックイン、翌日は早立ちそんな時にこちらは本当に助かります高速降りてすぐなので楽到着時はみぞれ混じりの雪、翌朝も雪…そんな悪天候の時にも、敷地内の広い平面駐車場が大変ありがたい今回はお願いしませんでしたが、朝食も美味しいですよ郷土料理、芋煮とか、嬉しいあと、小さいけどサウナがあるのも良い今後も利用させていただきます,ホテルイン鶴岡,yamagata,4,3,5,3,3,4,-
voteans_21155124,何度か利用させて頂いておりますが、今回の部屋は浴室の排水口の吹き返しの音が響いて、なかなか寝付けませんでした。,ホテルイン鶴岡,yamagata,3,3,3,2,3,3,3
voteans_21129342,朝食が地元の食材があり味が美味しかったです。米もモチモチで美味しい。また利用したいです。,ホテルイン鶴岡,yamagata,5,5,5,4,5,5,5
voteans_21113358,フロントの方々の対応も良く気持ちよくチェックイン出来ましたインタ—入口にあり便利も良く　又ご利用させて頂きます。,ホテルイン鶴岡,yamagata,4,4,5,4,4,4,4
voteans_21107836,一泊７１８０円はもう少し安いと嬉しいです。部屋は広々。大浴場はやや狭い。スタッフの対応は良い。駅からは遠そう。コンビニ、スーパーが近い。このスーパーはクレカが使えません。朝食はおいしく、量も十分。機会があればもう一度泊まりたい。四六時中いつでもコーヒーが飲めるといい。,ホテルイン鶴岡,yamagata,3,3,2,4,3,4,4
voteans_21067032,鶴岡駅付近で夜間作業があり、利用させてもらいました。通常は、夕食時は、お酒が飲めるみたいですが、夜勤前だったので、諦めました。仕事終わりの朝食は、オカワリを沢山出来て大満足でした。また、機会があれば利用したいです。,ホテルイン鶴岡,yamagata,4,3,5,4,3,3,4
voteans_21066682,4連泊させて頂きました。インターから近く、駐車場も平面で広いのが最高です。以前にも宿泊したことがあり、立地が良かったので今回もこちらにお世話になりました。,ホテルイン鶴岡,yamagata,4,3,5,3,3,3,-
voteans_21019176,久しぶりに泊まりました。朝だけでなく、チェックイン後のコーヒーサービスもあればいいなと思いました。駅などへの送迎中止には、びっくりしました。列車での旅行の時には、いつもお願いしていました。残念です。,ホテルイン鶴岡,yamagata,4,4,4,3,4,4,3
voteans_21009109,羽黒山に行くときは必ず宿泊します。今回、禁煙室が無く喫煙室でしたがさほど臭いも気にならず良かったです。係りの方の対応、食事、立地とすべてに素晴らしいです。,ホテルイン鶴岡,yamagata,5,5,5,5,5,5,5
voteans_20986700,女性用の入浴施設（浴槽・洗い場・アメニティ）が男性用よりも落ちる,ホテルイン鶴岡,yamagata,4,4,5,3,2,3,4
voteans_20957455,駅からは離れていますが、インターを降りてすぐなので便利。近くにスーパーもあり、遅くにチェックインする形になったので助かりました。フロントの方、朝食会場の方の対応も良く、とても寛げました。アメニティーもセルフですが充実しており、弾丸旅で荷物を極力減らしている人間にとっては、とてもありがたかったです。また次回もご縁があれば利用させていただきたいです。,ホテルイン鶴岡,yamagata,4,4,5,4,5,4,4
voteans_20953280,釣りに行って利用しました,ホテルイン鶴岡,yamagata,5,4,4,5,4,4,-
voteans_20941487,インターのすぐそばであり、車で10分圏内には24時間営業のイオンもある部屋も申し分ない広さであり、加湿器や冷蔵庫、ユニットバスも問題なしただ、ホテルの浴場は狭めです4人入ればいっぱいいっぱいなので、湯船に浸かりたい人には今一つかもしれませんですが、このお値段であれば嬉しい限りの設備・サービスでした,ホテルイン鶴岡,yamagata,4,4,5,5,4,3,-
voteans_20934660,インターのすぐ近くで、どこに行くにも便利だと思います。フロントの方をはじめ、スタッフみなさんがとても穏やかで親切でした。大浴場は、はいらなかったのでわかりませんが、できれば入り口に鍵があると女性は安心かと思います。朝食は、某ビジネスホテルより比べ物にならないぐらい種類もあり、温かいメニューでした。もちろん、とても美味しかったです。すべてにおいて、気遣いが行き届いた素敵なホテルでした。とても人気があり、予約も取れないかもしれませんが、今後庄内に行く際には、すべてこちらを利用させて頂きたいと思います。,ホテルイン鶴岡,yamagata,5,5,5,5,5,4,5
voteans_20909340,初めて利用しました。駐車場も広く、チェックイン、アウトの対応がスムーズで、良かったです。無料の洗濯機も充実していました。また利用します。,ホテルイン鶴岡,yamagata,5,5,5,5,4,3,-
voteans_20897961,朝食バイキングは大満足でした。その他サービスも一般的なビジネスホテルと遜色なく、価格はリーズナブルでお値段以上だと思いますただ、VOD見放題は期待していた物が少なかったので、少し物足りなさはありました。それより朝食バイキングは最高です！,ホテルイン鶴岡,yamagata,5,5,5,4,4,4,5
